Stock Name,Stock Code,Date,Open,Close,High,Low,Volume,Turnover,Amplitude,Change Percent,Change Amount,Turnover Rate
贵州茅台,600519,2003-08-04,-160.45,-160.42,-160.42,-160.49,2710,6168033.0,-0.04,0.0,0.0,0.31
贵州茅台,600519,2003-08-05,-160.42,-160.38,-160.38,-160.46,1930,4411194.0,-0.05,0.02,0.04,0.22
贵州茅台,600519,2003-08-06,-160.38,-160.35,-160.34,-160.42,2284,5272928.0,-0.05,0.02,0.03,0.26
贵州茅台,600519,2003-08-07,-160.4,-160.39,-160.37,-160.41,751,1725955.0,-0.02,-0.02,-0.04,0.09
贵州茅台,600519,2003-08-08,-160.42,-160.45,-160.39,-160.47,1865,4268481.0,-0.05,-0.04,-0.06,0.22
贵州茅台,600519,2003-08-11,-160.49,-160.46,-160.45,-160.49,996,2260732.0,-0.02,-0.01,-0.01,0.12
贵州茅台,600519,2003-08-12,-160.46,-160.4,-160.37,-160.46,752,1725279.0,-0.06,0.04,0.06,0.09
贵州茅台,600519,2003-08-13,-160.42,-160.4,-160.39,-160.42,1803,4138095.0,-0.02,0.0,0.0,0.21
贵州茅台,600519,2003-08-14,-160.44,-160.45,-160.4,-160.45,1907,4369482.0,-0.03,-0.03,-0.05,0.22
贵州茅台,600519,2003-08-15,-160.45,-160.44,-160.42,-160.46,928,2117303.0,-0.02,0.01,0.01,0.11
贵州茅台,600519,2003-08-18,-160.44,-160.46,-160.43,-160.46,890,2029145.0,-0.02,-0.01,-0.02,0.1
贵州茅台,600519,2003-08-19,-160.46,-160.45,-160.43,-160.47,1141,2595147.0,-0.02,0.01,0.01,0.13
贵州茅台,600519,2003-08-20,-160.45,-160.48,-160.45,-160.49,869,1967310.0,-0.02,-0.02,-0.03,0.1
贵州茅台,600519,2003-08-21,-160.48,-160.59,-160.45,-160.88,4551,9879703.0,-0.27,-0.07,-0.11,0.53
贵州茅台,600519,2003-08-22,-160.59,-160.69,-160.53,-160.71,3865,8446625.0,-0.11,-0.06,-0.1,0.45
贵州茅台,600519,2003-08-25,-160.73,-160.79,-160.72,-160.81,2345,5036822.0,-0.06,-0.06,-0.1,0.27
贵州茅台,600519,2003-08-26,-160.79,-160.79,-160.76,-160.81,1001,2141565.0,-0.03,0.0,0.0,0.12
贵州茅台,600519,2003-08-27,-160.79,-160.67,-160.4,-160.79,4246,9547143.0,-0.24,0.07,0.12,0.49
贵州茅台,600519,2003-08-28,-160.73,-160.71,-160.65,-160.75,1447,3148383.0,-0.06,-0.02,-0.04,0.17
贵州茅台,600519,2003-08-29,-160.7,-160.76,-160.69,-160.81,2752,5896174.0,-0.07,-0.03,-0.05,0.32
贵州茅台,600519,2003-09-01,-160.71,-160.67,-160.67,-160.79,4952,10737291.0,-0.07,0.06,0.09,0.57
贵州茅台,600519,2003-09-02,-160.68,-160.62,-160.52,-160.68,7206,15963063.0,-0.1,0.03,0.05,0.83
贵州茅台,600519,2003-09-03,-160.61,-160.62,-160.57,-160.67,1161,2555237.0,-0.06,0.0,0.0,0.13
贵州茅台,600519,2003-09-04,-160.62,-160.66,-160.58,-160.67,1245,2733564.0,-0.06,-0.02,-0.04,0.14
贵州茅台,600519,2003-09-05,-160.66,-160.76,-160.66,-160.88,5812,12436931.0,-0.14,-0.06,-0.1,0.67
贵州茅台,600519,2003-09-08,-160.8,-160.78,-160.76,-160.84,1814,3877014.0,-0.05,-0.01,-0.02,0.21
贵州茅台,600519,2003-09-09,-160.78,-160.79,-160.76,-160.88,3563,7588439.0,-0.07,-0.01,-0.01,0.41
贵州茅台,600519,2003-09-10,-160.79,-160.78,-160.67,-160.85,2042,4387546.0,-0.11,0.01,0.01,0.24
贵州茅台,600519,2003-09-11,-160.78,-160.8,-160.76,-160.81,1010,2160179.0,-0.03,-0.01,-0.02,0.12
贵州茅台,600519,2003-09-12,-160.8,-160.83,-160.8,-160.85,2803,5941702.0,-0.03,-0.02,-0.03,0.32
贵州茅台,600519,2003-09-15,-160.83,-160.85,-160.79,-160.88,2649,5601667.0,-0.06,-0.01,-0.02,0.31
贵州茅台,600519,2003-09-16,-160.85,-160.85,-160.81,-160.92,1812,3803937.0,-0.07,0.0,0.0,0.21
贵州茅台,600519,2003-09-17,-160.81,-160.88,-160.79,-160.88,6789,14360717.0,-0.06,-0.02,-0.03,0.78
贵州茅台,600519,2003-09-18,-160.9,-160.88,-160.86,-160.9,1196,2508659.0,-0.02,0.0,0.0,0.14
贵州茅台,600519,2003-09-19,-160.89,-160.88,-160.85,-160.9,3830,8044199.0,-0.03,0.0,0.0,0.44
贵州茅台,600519,2003-09-22,-160.85,-160.91,-160.85,-160.92,1187,2488640.0,-0.04,-0.02,-0.03,0.14
贵州茅台,600519,2003-09-23,-160.9,-160.91,-160.88,-160.95,956,1991592.0,-0.04,0.0,0.0,0.11
贵州茅台,600519,2003-09-24,-160.84,-160.83,-160.83,-160.9,2285,4821609.0,-0.04,0.05,0.08,0.26
贵州茅台,600519,2003-09-25,-160.83,-160.83,-160.83,-160.89,2138,4498042.0,-0.04,0.0,0.0,0.25
贵州茅台,600519,2003-09-26,-160.84,-160.83,-160.78,-160.88,2655,5638160.0,-0.06,0.0,0.0,0.31
贵州茅台,600519,2003-09-29,-160.85,-160.85,-160.83,-160.86,1888,3986232.0,-0.02,-0.01,-0.02,0.22
贵州茅台,600519,2003-09-30,-160.85,-160.82,-160.79,-160.85,1443,3068648.0,-0.04,0.02,0.03,0.17
贵州茅台,600519,2003-10-08,-160.85,-160.82,-160.81,-160.88,852,1802810.0,-0.04,0.0,0.0,0.1
贵州茅台,600519,2003-10-09,-160.83,-160.83,-160.81,-160.85,1135,2406369.0,-0.02,-0.01,-0.01,0.13
贵州茅台,600519,2003-10-10,-160.85,-160.73,-160.72,-160.86,1337,2869291.0,-0.09,0.06,0.1,0.15
贵州茅台,600519,2003-10-13,-160.73,-160.72,-160.71,-160.78,1620,3500004.0,-0.04,0.01,0.01,0.19
贵州茅台,600519,2003-10-14,-160.74,-160.72,-160.71,-160.78,1792,3875773.0,-0.04,0.0,0.0,0.21
贵州茅台,600519,2003-10-15,-160.7,-160.72,-160.67,-160.73,1161,2523298.0,-0.04,0.0,0.0,0.13
贵州茅台,600519,2003-10-16,-160.72,-160.77,-160.7,-160.79,1490,3206207.0,-0.06,-0.03,-0.05,0.17
贵州茅台,600519,2003-10-17,-160.77,-160.79,-160.77,-160.81,823,1759531.0,-0.02,-0.01,-0.02,0.1
贵州茅台,600519,2003-10-20,-160.79,-160.79,-160.76,-160.8,928,1986082.0,-0.02,0.0,0.0,0.11
贵州茅台,600519,2003-10-21,-160.79,-160.78,-160.75,-160.79,664,1421413.0,-0.02,0.01,0.01,0.08
贵州茅台,600519,2003-10-22,-160.77,-160.68,-160.67,-160.77,2163,4701448.0,-0.06,0.06,0.1,0.25
贵州茅台,600519,2003-10-23,-160.68,-160.72,-160.66,-160.72,2252,4898910.0,-0.04,-0.02,-0.04,0.26
贵州茅台,600519,2003-10-24,-160.73,-160.76,-160.72,-160.76,971,2091740.0,-0.02,-0.02,-0.04,0.11
贵州茅台,600519,2003-10-27,-160.76,-160.83,-160.76,-160.85,3656,7761245.0,-0.06,-0.04,-0.07,0.42
贵州茅台,600519,2003-10-28,-160.83,-160.8,-160.72,-160.83,2983,6367834.0,-0.07,0.02,0.03,0.34
贵州茅台,600519,2003-10-29,-160.8,-160.64,-160.63,-160.8,7085,15341314.0,-0.11,0.1,0.16,0.82
贵州茅台,600519,2003-10-30,-160.61,-160.62,-160.57,-160.68,9310,20522203.0,-0.07,0.01,0.02,1.08
贵州茅台,600519,2003-10-31,-160.52,-160.54,-160.52,-160.63,5785,12895253.0,-0.07,0.05,0.08,0.67
贵州茅台,600519,2003-11-03,-160.47,-160.46,-160.44,-160.56,4878,11043553.0,-0.07,0.05,0.08,0.56
贵州茅台,600519,2003-11-04,-160.46,-160.32,-160.25,-160.46,15388,35781199.0,-0.13,0.09,0.14,1.78
贵州茅台,600519,2003-11-05,-160.34,-160.26,-160.19,-160.36,17312,40944023.0,-0.11,0.04,0.06,2.0
贵州茅台,600519,2003-11-06,-160.24,-160.29,-160.23,-160.33,6274,14718968.0,-0.06,-0.02,-0.03,0.73
贵州茅台,600519,2003-11-07,-160.33,-160.42,-160.3,-160.47,7497,17267141.0,-0.11,-0.08,-0.13,0.87
贵州茅台,600519,2003-11-10,-160.4,-160.39,-160.35,-160.45,2761,6335394.0,-0.06,0.02,0.03,0.32
贵州茅台,600519,2003-11-11,-160.39,-160.34,-160.31,-160.41,2602,6018093.0,-0.06,0.03,0.05,0.3
贵州茅台,600519,2003-11-12,-160.4,-160.4,-160.33,-160.4,2961,6839594.0,-0.04,-0.04,-0.06,0.34
贵州茅台,600519,2003-11-13,-160.4,-160.44,-160.37,-160.47,2104,4796537.0,-0.06,-0.02,-0.04,0.24
贵州茅台,600519,2003-11-14,-160.45,-160.4,-160.38,-160.48,2274,5200996.0,-0.06,0.02,0.04,0.26
贵州茅台,600519,2003-11-17,-160.38,-160.4,-160.37,-160.43,1800,4141789.0,-0.04,0.0,0.0,0.21
贵州茅台,600519,2003-11-18,-160.4,-160.46,-160.4,-160.47,2450,5590828.0,-0.04,-0.04,-0.06,0.28
贵州茅台,600519,2003-11-19,-160.46,-160.41,-160.4,-160.49,3147,7192949.0,-0.06,0.03,0.05,0.36
贵州茅台,600519,2003-11-20,-160.43,-160.39,-160.36,-160.45,4988,11467710.0,-0.06,0.01,0.02,0.58
贵州茅台,600519,2003-11-21,-160.31,-160.4,-160.3,-160.42,1826,4207140.0,-0.07,-0.01,-0.01,0.21
贵州茅台,600519,2003-11-24,-160.38,-160.33,-160.33,-160.45,2498,5751645.0,-0.07,0.04,0.07,0.29
贵州茅台,600519,2003-11-25,-160.33,-160.35,-160.33,-160.41,3349,7752298.0,-0.05,-0.01,-0.02,0.39
贵州茅台,600519,2003-11-26,-160.4,-160.35,-160.34,-160.42,3402,7832142.0,-0.05,0.0,0.0,0.39
贵州茅台,600519,2003-11-27,-160.38,-160.39,-160.28,-160.41,5847,13553445.0,-0.08,-0.02,-0.04,0.68
贵州茅台,600519,2003-11-28,-160.38,-160.4,-160.38,-160.43,3105,7138329.0,-0.03,-0.01,-0.01,0.36
贵州茅台,600519,2003-12-01,-160.33,-160.39,-160.33,-160.43,8765,20159528.0,-0.06,0.01,0.01,1.01
贵州茅台,600519,2003-12-02,-160.35,-160.35,-160.33,-160.4,6944,16075321.0,-0.04,0.02,0.04,0.8
贵州茅台,600519,2003-12-03,-160.34,-160.27,-160.2,-160.35,13572,31788191.0,-0.09,0.05,0.08,1.57
贵州茅台,600519,2003-12-04,-160.26,-160.3,-160.23,-160.32,8160,19152457.0,-0.06,-0.02,-0.03,0.94
贵州茅台,600519,2003-12-05,-160.3,-160.19,-160.18,-160.32,20336,48018185.0,-0.09,0.07,0.11,2.35
贵州茅台,600519,2003-12-08,-160.18,-160.23,-160.18,-160.26,3533,8392000.0,-0.05,-0.02,-0.04,0.41
贵州茅台,600519,2003-12-09,-160.23,-160.26,-160.21,-160.29,3796,8935849.0,-0.05,-0.02,-0.03,0.44
贵州茅台,600519,2003-12-10,-160.21,-160.22,-160.21,-160.27,5360,12660246.0,-0.04,0.02,0.04,0.62
贵州茅台,600519,2003-12-11,-160.22,-160.27,-160.2,-160.27,4640,10986759.0,-0.04,-0.03,-0.05,0.54
贵州茅台,600519,2003-12-12,-160.27,-160.27,-160.26,-160.29,1932,4539656.0,-0.02,0.0,0.0,0.22
贵州茅台,600519,2003-12-15,-160.27,-160.25,-160.23,-160.3,1862,4392702.0,-0.04,0.01,0.02,0.22
贵州茅台,600519,2003-12-16,-160.26,-160.27,-160.23,-160.35,3332,7816685.0,-0.07,-0.01,-0.02,0.39
贵州茅台,600519,2003-12-17,-160.26,-160.15,-160.08,-160.26,8283,19926940.0,-0.11,0.07,0.12,0.96
贵州茅台,600519,2003-12-18,-160.16,-160.1,-160.09,-160.2,5708,13788180.0,-0.07,0.03,0.05,0.66
贵州茅台,600519,2003-12-19,-160.09,-160.16,-160.09,-160.2,5827,14005567.0,-0.07,-0.04,-0.06,0.67
贵州茅台,600519,2003-12-22,-160.16,-160.05,-160.04,-160.23,6254,15017997.0,-0.12,0.07,0.11,0.72
贵州茅台,600519,2003-12-23,-160.05,-160.0,-159.95,-160.09,10334,25513368.0,-0.09,0.03,0.05,1.19
贵州茅台,600519,2003-12-24,-159.99,-159.86,-159.85,-160.03,7043,17578282.0,-0.11,0.09,0.14,0.81
贵州茅台,600519,2003-12-25,-159.86,-159.9,-159.84,-159.91,7431,18686453.0,-0.04,-0.03,-0.04,0.86
贵州茅台,600519,2003-12-26,-159.92,-159.85,-159.81,-159.94,5153,12938394.0,-0.08,0.03,0.05,0.6
贵州茅台,600519,2003-12-30,-159.87,-159.8,-159.75,-159.96,4138,10461733.0,-0.13,0.03,0.05,0.48
贵州茅台,600519,2003-12-31,-159.8,-159.82,-159.8,-159.86,5511,13951355.0,-0.04,-0.01,-0.02,0.64
贵州茅台,600519,2004-01-02,-159.91,-159.87,-159.8,-159.92,6514,16401867.0,-0.08,-0.03,-0.05,0.75
贵州茅台,600519,2004-01-05,-159.89,-159.58,-159.57,-159.89,8540,22096848.0,-0.2,0.18,0.29,0.99
贵州茅台,600519,2004-01-06,-159.55,-159.44,-159.39,-159.55,9467,25293426.0,-0.1,0.09,0.14,1.09
贵州茅台,600519,2004-01-07,-159.47,-159.45,-159.39,-159.6,11336,30614269.0,-0.13,-0.01,-0.01,1.31
贵州茅台,600519,2004-01-08,-159.43,-159.33,-159.32,-159.46,8607,23401787.0,-0.09,0.08,0.12,0.99
贵州茅台,600519,2004-01-09,-159.31,-159.62,-159.31,-159.66,8822,23829502.0,-0.22,-0.18,-0.29,1.02
贵州茅台,600519,2004-01-12,-159.67,-159.55,-159.53,-159.72,6491,16933810.0,-0.12,0.04,0.07,0.75
贵州茅台,600519,2004-01-13,-159.48,-159.29,-159.27,-159.48,13421,36807002.0,-0.13,0.16,0.26,1.55
贵州茅台,600519,2004-01-14,-159.29,-158.98,-158.92,-159.35,25096,71681040.0,-0.27,0.19,0.31,2.9
贵州茅台,600519,2004-01-15,-159.07,-159.13,-158.97,-159.19,10171,29112473.0,-0.14,-0.09,-0.15,1.18
贵州茅台,600519,2004-01-16,-159.16,-159.08,-158.99,-159.19,7408,21179706.0,-0.13,0.03,0.05,0.86
贵州茅台,600519,2004-01-29,-159.19,-158.96,-158.95,-159.19,5354,15425466.0,-0.15,0.08,0.12,0.62
贵州茅台,600519,2004-01-30,-158.97,-159.16,-158.94,-159.17,7785,22429306.0,-0.14,-0.13,-0.2,0.9
贵州茅台,600519,2004-02-02,-159.07,-158.97,-158.87,-159.12,31305,90694934.0,-0.16,0.12,0.19,3.62
贵州茅台,600519,2004-02-03,-158.95,-158.95,-158.91,-159.02,8128,23508437.0,-0.07,0.01,0.02,0.94
贵州茅台,600519,2004-02-04,-158.95,-158.95,-158.92,-159.0,8646,25042786.0,-0.05,0.0,0.0,1.0
贵州茅台,600519,2004-02-05,-158.98,-159.15,-158.95,-159.17,9257,26274156.0,-0.14,-0.13,-0.2,1.07
贵州茅台,600519,2004-02-06,-159.19,-159.23,-159.05,-159.28,12926,36392591.0,-0.14,-0.05,-0.08,1.49
贵州茅台,600519,2004-02-09,-159.22,-159.16,-159.1,-159.27,5778,16136748.0,-0.11,0.04,0.07,0.67
贵州茅台,600519,2004-02-10,-159.15,-159.25,-159.12,-159.26,2891,8054689.0,-0.09,-0.06,-0.09,0.33
贵州茅台,600519,2004-02-11,-159.19,-159.28,-159.19,-159.34,4488,12391205.0,-0.09,-0.02,-0.03,0.52
贵州茅台,600519,2004-02-12,-159.27,-159.28,-159.15,-159.31,2231,6196653.0,-0.1,0.0,0.0,0.26
贵州茅台,600519,2004-02-13,-159.27,-159.22,-159.17,-159.3,2531,7068284.0,-0.08,0.04,0.06,0.29
贵州茅台,600519,2004-02-16,-159.22,-159.04,-159.02,-159.22,4082,11599148.0,-0.13,0.11,0.18,0.47
贵州茅台,600519,2004-02-17,-159.01,-159.06,-159.01,-159.07,7236,20708523.0,-0.04,-0.01,-0.02,0.84
贵州茅台,600519,2004-02-18,-159.06,-158.93,-158.84,-159.14,9704,28085541.0,-0.19,0.08,0.13,1.12
贵州茅台,600519,2004-02-19,-158.93,-159.0,-158.92,-159.03,6155,17792327.0,-0.07,-0.04,-0.07,0.71
贵州茅台,600519,2004-02-20,-159.05,-159.02,-158.98,-159.09,3256,9294561.0,-0.07,-0.01,-0.02,0.38
贵州茅台,600519,2004-02-23,-158.96,-159.19,-158.96,-159.21,4234,11943403.0,-0.16,-0.11,-0.17,0.49
贵州茅台,600519,2004-02-24,-159.22,-159.14,-159.1,-159.3,8245,22993324.0,-0.13,0.03,0.05,0.95
贵州茅台,600519,2004-02-25,-159.13,-159.36,-159.01,-159.36,5596,15651947.0,-0.22,-0.14,-0.22,0.65
贵州茅台,600519,2004-02-26,-159.34,-159.13,-159.13,-159.39,10313,28613246.0,-0.16,0.14,0.23,1.19
贵州茅台,600519,2004-02-27,-159.13,-159.1,-159.09,-159.25,4431,12479813.0,-0.1,0.02,0.03,0.51
贵州茅台,600519,2004-03-01,-159.11,-159.07,-159.05,-159.19,2938,8324629.0,-0.09,0.02,0.03,0.34
贵州茅台,600519,2004-03-02,-159.15,-158.44,-158.38,-159.15,25188,75299463.0,-0.48,0.4,0.63,2.91
贵州茅台,600519,2004-03-03,-158.43,-158.55,-158.33,-158.62,24661,76280342.0,-0.18,-0.07,-0.11,2.85
贵州茅台,600519,2004-03-04,-158.57,-158.59,-158.52,-158.65,5718,17429571.0,-0.08,-0.03,-0.04,0.66
贵州茅台,600519,2004-03-05,-158.57,-158.56,-158.42,-158.64,4117,12628392.0,-0.14,0.02,0.03,0.48
贵州茅台,600519,2004-03-08,-158.57,-158.69,-158.47,-158.78,6328,19124563.0,-0.2,-0.08,-0.13,0.73
贵州茅台,600519,2004-03-09,-158.69,-158.74,-158.64,-158.77,4492,13474582.0,-0.08,-0.03,-0.05,0.52
贵州茅台,600519,2004-03-10,-158.78,-158.63,-158.62,-158.78,3117,9368573.0,-0.1,0.07,0.11,0.36
贵州茅台,600519,2004-03-11,-158.71,-158.5,-158.49,-158.71,6967,21204913.0,-0.14,0.08,0.13,0.81
贵州茅台,600519,2004-03-12,-158.23,-158.06,-157.92,-158.34,37852,123629708.0,-0.26,0.28,0.44,4.38
贵州茅台,600519,2004-03-15,-158.07,-157.89,-157.87,-158.13,18986,62741210.0,-0.16,0.11,0.17,2.19
贵州茅台,600519,2004-03-16,-157.89,-157.53,-157.4,-157.96,30958,106413222.0,-0.35,0.23,0.36,3.58
贵州茅台,600519,2004-03-17,-157.56,-157.53,-157.45,-157.67,13411,46683001.0,-0.14,0.0,0.0,1.55
贵州茅台,600519,2004-03-18,-157.53,-157.51,-157.44,-157.58,15704,55053859.0,-0.09,0.01,0.02,1.82
贵州茅台,600519,2004-03-19,-157.53,-157.54,-157.43,-157.6,14744,51625581.0,-0.11,-0.02,-0.03,1.7
贵州茅台,600519,2004-03-22,-157.51,-157.62,-157.46,-157.63,10206,35526463.0,-0.11,-0.05,-0.08,1.18
贵州茅台,600519,2004-03-23,-157.67,-157.79,-157.63,-157.86,13910,47091718.0,-0.15,-0.11,-0.17,1.61
贵州茅台,600519,2004-03-24,-157.82,-157.5,-157.46,-157.85,13296,46222270.0,-0.25,0.18,0.29,1.54
贵州茅台,600519,2004-03-25,-157.54,-157.73,-157.46,-157.77,14931,51190803.0,-0.2,-0.15,-0.23,1.73
贵州茅台,600519,2004-03-26,-157.63,-157.57,-157.54,-157.95,17415,59748602.0,-0.26,0.1,0.16,2.01
贵州茅台,600519,2004-03-29,-157.57,-157.68,-157.38,-157.7,11282,39480878.0,-0.2,-0.07,-0.11,1.3
贵州茅台,600519,2004-03-30,-157.7,-157.57,-157.56,-157.74,5877,20288601.0,-0.11,0.07,0.11,0.68
贵州茅台,600519,2004-03-31,-157.58,-157.5,-157.46,-157.61,7310,25543352.0,-0.1,0.04,0.07,0.84
贵州茅台,600519,2004-04-01,-157.56,-157.41,-157.39,-157.56,8504,29966660.0,-0.11,0.06,0.09,0.98
贵州茅台,600519,2004-04-02,-157.42,-157.2,-157.15,-157.42,18818,67825517.0,-0.17,0.13,0.21,2.18
贵州茅台,600519,2004-04-05,-157.19,-156.97,-156.93,-157.19,18631,68785082.0,-0.17,0.15,0.23,2.15
贵州茅台,600519,2004-04-06,-156.93,-156.97,-156.93,-157.05,7136,26461490.0,-0.08,0.0,0.0,0.82
贵州茅台,600519,2004-04-07,-156.96,-156.58,-156.53,-156.96,18692,72038041.0,-0.27,0.25,0.39,2.16
贵州茅台,600519,2004-04-08,-156.57,-156.19,-156.18,-156.61,15913,63361314.0,-0.27,0.25,0.39,1.84
贵州茅台,600519,2004-04-09,-156.2,-156.5,-156.2,-156.5,34323,135738045.0,-0.19,-0.2,-0.31,3.97
贵州茅台,600519,2004-04-12,-156.57,-156.6,-156.42,-156.71,10272,39974344.0,-0.19,-0.06,-0.1,1.19
贵州茅台,600519,2004-04-13,-156.57,-156.51,-156.45,-156.64,15524,60506087.0,-0.12,0.06,0.09,1.79
贵州茅台,600519,2004-04-14,-156.58,-156.75,-156.55,-156.88,15544,59198319.0,-0.21,-0.15,-0.24,1.8
贵州茅台,600519,2004-04-15,-156.79,-156.79,-156.64,-156.83,5959,22690028.0,-0.12,-0.03,-0.04,0.69
贵州茅台,600519,2004-04-16,-156.83,-156.79,-156.67,-156.93,4498,17042489.0,-0.17,0.0,0.0,0.52
贵州茅台,600519,2004-04-19,-156.79,-157.06,-156.79,-157.07,5897,22127813.0,-0.18,-0.17,-0.27,0.68
贵州茅台,600519,2004-04-20,-157.07,-156.98,-156.91,-157.19,7706,28305520.0,-0.18,0.05,0.08,0.89
贵州茅台,600519,2004-04-21,-156.93,-157.12,-156.91,-157.22,3994,14703155.0,-0.2,-0.09,-0.14,0.46
贵州茅台,600519,2004-04-22,-157.15,-157.12,-157.07,-157.22,8252,30019962.0,-0.1,0.0,0.0,0.95
贵州茅台,600519,2004-04-23,-157.17,-157.08,-157.08,-157.22,8065,29417711.0,-0.09,0.03,0.04,0.93
贵州茅台,600519,2004-04-26,-157.14,-156.97,-156.94,-157.17,6603,24414409.0,-0.15,0.07,0.11,0.76
贵州茅台,600519,2004-04-27,-156.97,-156.81,-156.54,-156.97,20597,78913119.0,-0.27,0.1,0.16,2.38
贵州茅台,600519,2004-04-28,-156.81,-156.89,-156.81,-157.0,5597,21005617.0,-0.12,-0.05,-0.08,0.65
贵州茅台,600519,2004-04-29,-156.67,-157.11,-156.59,-157.39,17383,62795124.0,-0.51,-0.14,-0.22,2.01
贵州茅台,600519,2004-04-30,-157.2,-156.92,-156.91,-157.26,12962,47858161.0,-0.22,0.12,0.19,1.5
贵州茅台,600519,2004-05-10,-156.95,-157.21,-156.93,-157.37,8004,28883861.0,-0.28,-0.18,-0.29,0.93
贵州茅台,600519,2004-05-11,-157.33,-157.26,-157.07,-157.33,6734,24441916.0,-0.17,-0.03,-0.05,0.78
贵州茅台,600519,2004-05-12,-157.26,-157.07,-157.06,-157.26,8684,31635698.0,-0.13,0.12,0.19,1.0
贵州茅台,600519,2004-05-13,-157.15,-156.84,-156.83,-157.15,14720,55043074.0,-0.2,0.15,0.23,1.7
贵州茅台,600519,2004-05-14,-156.81,-156.92,-156.79,-157.07,6029,22432732.0,-0.18,-0.05,-0.08,0.7
贵州茅台,600519,2004-05-17,-156.96,-157.09,-156.96,-157.19,3389,12486993.0,-0.15,-0.11,-0.17,0.39
贵州茅台,600519,2004-05-18,-157.09,-157.22,-156.98,-157.51,19383,70073744.0,-0.34,-0.08,-0.13,2.24
贵州茅台,600519,2004-05-19,-157.15,-157.12,-157.0,-157.25,4800,17709875.0,-0.16,0.06,0.1,0.55
贵州茅台,600519,2004-05-20,-157.17,-157.15,-157.11,-157.23,2495,9068633.0,-0.08,-0.02,-0.03,0.29
贵州茅台,600519,2004-05-21,-157.15,-157.17,-157.1,-157.31,1291,4704499.0,-0.13,-0.01,-0.02,0.15
贵州茅台,600519,2004-05-24,-157.18,-157.27,-157.15,-157.28,1563,5641346.0,-0.08,-0.06,-0.1,0.18
贵州茅台,600519,2004-05-25,-157.28,-157.3,-157.15,-157.32,5147,18589609.0,-0.11,-0.02,-0.03,0.59
贵州茅台,600519,2004-05-26,-157.3,-157.26,-157.23,-157.36,2776,10011880.0,-0.08,0.03,0.04,0.32
贵州茅台,600519,2004-05-27,-157.12,-157.15,-157.03,-157.27,3759,13778597.0,-0.15,0.07,0.11,0.43
贵州茅台,600519,2004-05-28,-157.17,-157.05,-157.03,-157.19,1952,7168549.0,-0.1,0.06,0.1,0.23
贵州茅台,600519,2004-06-01,-157.05,-156.93,-156.92,-157.06,3638,13507855.0,-0.09,0.08,0.12,0.42
贵州茅台,600519,2004-06-02,-156.93,-157.06,-156.93,-157.07,2381,8832775.0,-0.09,-0.08,-0.13,0.28
贵州茅台,600519,2004-06-03,-157.05,-157.07,-156.96,-157.15,782,2869881.0,-0.12,-0.01,-0.01,0.09
贵州茅台,600519,2004-06-04,-157.22,-157.2,-157.05,-157.25,2070,7529168.0,-0.13,-0.08,-0.13,0.24
贵州茅台,600519,2004-06-07,-157.26,-157.18,-157.15,-157.28,2454,8856253.0,-0.08,0.01,0.02,0.28
贵州茅台,600519,2004-06-08,-157.26,-157.19,-157.15,-157.29,3357,12115216.0,-0.09,-0.01,-0.01,0.39
贵州茅台,600519,2004-06-09,-157.26,-157.27,-157.18,-157.32,4725,17036585.0,-0.09,-0.05,-0.08,0.55
贵州茅台,600519,2004-06-10,-157.27,-157.68,-157.19,-157.74,24414,84607735.0,-0.35,-0.26,-0.41,2.82
贵州茅台,600519,2004-06-11,-157.73,-157.63,-157.48,-157.73,9237,31913342.0,-0.16,0.03,0.05,1.07
贵州茅台,600519,2004-06-14,-157.68,-157.89,-157.66,-157.94,11932,40393296.0,-0.18,-0.16,-0.26,1.38
贵州茅台,600519,2004-06-15,-157.91,-157.85,-157.83,-158.13,21484,70392158.0,-0.19,0.03,0.04,2.48
贵州茅台,600519,2004-06-16,-157.87,-157.64,-157.59,-157.92,6623,22482333.0,-0.21,0.13,0.21,0.77
贵州茅台,600519,2004-06-17,-157.64,-157.96,-157.64,-158.03,14816,49602583.0,-0.25,-0.2,-0.32,1.71
贵州茅台,600519,2004-06-18,-157.99,-157.91,-157.89,-158.18,11671,38053133.0,-0.18,0.03,0.05,1.35
贵州茅台,600519,2004-06-21,-158.04,-157.87,-157.85,-158.06,1034,3441885.0,-0.13,0.03,0.04,0.12
贵州茅台,600519,2004-06-22,-157.84,-157.75,-157.75,-157.87,1254,4238393.0,-0.08,0.08,0.12,0.15
贵州茅台,600519,2004-06-23,-157.76,-157.94,-157.76,-157.99,596,1987467.0,-0.15,-0.12,-0.19,0.07
贵州茅台,600519,2004-06-24,-157.94,-157.93,-157.8,-157.95,1242,4133360.0,-0.09,0.01,0.01,0.14
贵州茅台,600519,2004-06-25,-157.89,-157.8,-157.58,-157.97,3697,12619117.0,-0.25,0.08,0.13,0.43
贵州茅台,600519,2004-06-28,-157.87,-157.72,-157.65,-157.87,3080,10476223.0,-0.14,0.05,0.08,0.36
贵州茅台,600519,2004-06-29,-157.72,-157.73,-157.69,-157.8,6891,23479163.0,-0.07,-0.01,-0.01,0.8
贵州茅台,600519,2004-06-30,-157.73,-157.78,-157.7,-157.99,4103,13952503.0,-0.18,-0.03,-0.05,0.47
贵州茅台,600519,2004-07-01,-158.03,-157.5,-157.47,-158.03,2782,7361258.0,-0.35,0.18,0.28,0.25
